wds_identifier,wds_rownum
21552+4938RAO,142462.0
21552+4700TDT,142463.0
21552+4700TDT,142463.0
21552+4229TDT,142464.0
21552+4110TDT,142465.0
21552+2503POU,142466.0
21552-5831TDT,142469.0
21552-6153HDO,142470.0
21552-6153CVN,142471.0
21552-6153SHY,142472.0
21552-6153SHY,142472.0
21552-6153SHY,142472.0
21552-6153SHY,142472.0
21552-6153CVN,142474.0
21552-6153CVN,142474.0
21552-6153CVN,142474.0
21552-6153SHY,142475.0
21552-6153CVN,142476.0
21553+4413BRT,142477.0
21553+4413WSI,142478.0
21553+4413WSI,142478.0
21553+3239OSO,142479.0
21553+2454POU,142483.0
21553+2424POU,142484.0
21553+1842HO,142487.0
21553-5505RST,142491.0
21554+6540HU,142492.0
21554+5938JNN,142494.0
21554+5608OSO,142495.0
21554+5052TDT,142497.0
21554+3441POP,142498.0
21554-3430I,142501.0
21555+7358UC,142503.0
21555+4703HJ,142520.0
21555+1053BU,142528.0
21555+1053BU,142528.0
21556+4605TDT,142534.0
21556+3849A,142537.0
21556+2406POU,142542.0
21556+2356POU,142543.0
21556+0316SLN,142544.0
21556-8341DAM,142549.0
21557+1752BPM,142553.0
21557+0715STT,142554.0
21557-6140TOI,142555.0
21559+2347TDT,142572.0
21560+7404UC,142578.0
21560+3712SCH,142582.0
21560+3712SCH,142582.0
21560-3055HJ,142585.0
21561+8218TDT,142589.0
21561+7356UC,142591.0
21561+2354POU,142600.0
21561-7235HJ,142603.0
21562+5750TDT,142606.0
21562+0935A,142607.0
21562-0659BU,142608.0
21563+1604BPM,142613.0
21564+6216HU,142621.0
21564+6029TDT,142622.0
21564+5207AMS,142623.0
21564+4829TVB,142624.0
21564+2344POU,142630.0
21565+2613CRB,142641.0
21565+1940HU,142642.0
21565+1940HU,142642.0
21565+0715STT,142643.0
21565+0715HJ,142644.0
21565-5303B,142647.0
21566+7408UC,142649.0
21566+3358RAO,142657.0
21566+3053HDS,142658.0
21566+0633HU,142659.0
21566+0633HU,142659.0
21566-5514TDT,142661.0
21567+6338WRH,142663.0
21567+2412POU,142665.0
21567+1335BPM,142667.0
21568+5506TDT,142670.0
21568+5132TDT,142671.0
21568+5132TDT,142671.0
21568+3125BRT,142673.0
21568+2357POU,142674.0
21568+0017LAW,142675.0
21569+2037LDS,142687.0
21569-3522B,142688.0
21570-6649TDT,142696.0
21571+5556STI,142697.0
21571+4540COU,142698.0
21571+4540COU,142698.0
21571+3300TDT,142700.0
21571+2528POU,142701.0
21571-0711RST,142705.0
21571-5606UC,142708.0
21572+2938TDT,142712.0
21572+2457POU,142713.0
21572+1047A,142714.0
21573+6118BU,142718.0
21573+5029HDS,142719.0
21573+3732ES,142728.0
21573+3241A,142729.0
21573+3241A,142729.0
21573+2408POU,142731.0
21573-3418HDS,142734.0
21573-3418SKF,142735.0
21574+2446POU,142739.0
21574+2354POU,142740.0
21574+2354POU,142740.0
21575+3334TDT,142744.0
21575+2923UC,142745.0
21575+2457POU,142747.0
21576+6708ACA,142755.0
21576+4938HU,142757.0
21576+4452SMA,142758.0
21576+3912TDT,142760.0
21576+3433J,142761.0
21576+3433J,142761.0
21576+2440POU,142763.0
21576+0501HJ,142766.0
21576-0327ZIE,142767.0
21576-0858RST,142769.0
21577+8433TDT,142771.0
21577+4356J,142772.0
21577+4356J,142772.0
21577+4356J,142772.0
21577+4356BTG,142774.0
21577+4356BTG,142774.0
21577+4356MAY,142775.0
21577+4356MAY,142775.0
21577+3323LSC,142776.0
21577-0038A,142779.0
21577-2747HJ,142781.0
21577-5538TDT,142783.0
21578+2437POU,142787.0
21578-1747WIS,142789.0
21579+6101MLR,142792.0
21579+6101EVS,142793.0
21579-5500FIN,142799.0
21580+7213MLB,142801.0
21580+4627COU,142804.0
21580+3434J,142805.0
21580+2235UC,142807.0
21581+7359UC,142809.0
21581+1541BPM,142813.0
21581-0329STF,142814.0
21582+8252YSC,142820.0
21582+4428SMA,142821.0
21582+2507POU,142822.0
21582-0541UC,142823.0
21582-2225COO,142824.0
21582-2315LDS,142825.0
21582-5316TDT,142826.0
21582-7901HDS,142827.0
21582-7901HDS,142827.0
21583+4216TDT,142830.0
21583+2440POU,142832.0
21583+0106BAL,142834.0
21583-2428UC,142836.0
21584+6432TDT,142841.0
21584+6359TDT,142842.0
21584+2510POU,142847.0
21584+2447POU,142848.0
21585+3944TDT,142852.0
21585+2725A,142853.0
21585+2601COU,142855.0
21585+2601COU,142855.0
21585-2944LSC,142858.0
21586+4806TDT,142860.0
21586+3900COU,142862.0
21587+6359MLB,142870.0
21587+2949BUP,142871.0
21587+2618GRV,142872.0
21587+2258TDT,142873.0
21587-2534TDT,142875.0
21588+2427COU,142879.0
21589+4109TDT,142883.0
21589-4706YMG,142890.0
21590+6605TDT,142891.0
21590+5432ES,142893.0
21590+5111ES,142894.0
21590+4807COU,142895.0
21590+4357TDT,142896.0
21590+2417POU,142900.0
21590+2349POU,142901.0
21590+2349POU,142901.0
21590+1212HEI,142902.0
21590+1212HEI,142902.0
21590-1011OCC,142904.0
21590-3258UC,142906.0
21591+6400HU,142907.0
21591+6358TDT,142910.0
21591+4001MLB,142912.0
21591+3900MLB,142913.0
21592+4102OSO,142924.0
21592+3559TDT,142927.0
21592+2458POU,142928.0
21593+4606COU,142933.0
21593+3516COU,142935.0
21593+2641COU,142938.0
21593+0537HDS,142940.0
21593-3110BRT,142941.0
21593-6957SHN,142942.0
21593-7519TDT,142943.0
21593-7519TDT,142943.0
21594+1719COU,142947.0
21595+3959MLB,142955.0
21595+2128LDS,142956.0
21595+0617HJ,142957.0
21595+0617HJ,142957.0
21595-4717RST,142961.0
21596+3947TDT,142968.0
21596+2453POU,142970.0
21596+2407POU,142971.0
21596+2407POU,142971.0
21596+2356POU,142972.0
21596-8444R,142975.0
21597+6419TDT,142976.0
21597+6419TDT,142976.0
21597+4907HU,142978.0
21598+6033A,142982.0
21598+4746TDS,142983.0
21598+2451POU,142987.0
21598+2435POU,142988.0
21598+1731LDS,142991.0
21599+6719TDT,142994.0
21599+5116TDT,142997.0
21599+4843HJ,142998.0
21599+4035TDT,143000.0
21599+3930ALI,143002.0
21599-3944TDT,143004.0
22000+2454POU,143006.0
22000+0302GWP,143008.0
22000-4032HDS,143010.0
22001+5208COU,143012.0
22001+4001MLB,143013.0
22001+0528FYM,143016.0
22002+4756A,143020.0
22002+0822OSO,143023.0
22003+3228ES,143024.0
22003+2415POU,143026.0
22003-2330I,143029.0
22003-6800LDS,143030.0
22004+5433TDT,143031.0
22005+6445SMA,143032.0
22005+6145TDT,143033.0
22005+5223TDT,143035.0
22005+5038TDT,143036.0
22005+4355SMA,143037.0
22006+4406LYS,143045.0
22006+2510POU,143046.0
22006+2411POU,143048.0
22006-1345HU,143051.0
22006-1410TOK,143052.0
22006-2224WHC,143053.0
22007+6229KUI,143056.0
22007+4722COU,143058.0
22007+4500LYS,143059.0
22007-0443SCA,143060.0
22007-0443SCA,143060.0
22007-0448SCA,143061.0
22008+4717WAK,143067.0
22008+4717WAK,143067.0
22008+4405TDT,143069.0
22008-2818RST,143072.0
22009+4338HO,143075.0
22009+3755TDT,143077.0
22009-5141DAM,143080.0
22009-6024TDT,143082.0
22010+2439POU,143084.0
22011+4216TDT,143092.0
22011+3915A,143093.0
22011-1942UC,143100.0
22011-2819RST,143101.0
22012+4452LYS,143102.0
22012+2650A,143109.0
22012-0507RST,143110.0
22012-0507RST,143110.0
22012-4904TOI,143111.0
22013+4621HJ,143114.0
22013+2347POU,143124.0
22014+6133HDS,143127.0
22014+5840SMA,143128.0
22015+3854MLB,143137.0
22016+5654TDT,143147.0
22016+2459POU,143162.0
22016-0452SCA,143165.0
22016-5306SKF,143169.0
22017+4517HJ,143171.0
22017+2646J,143172.0
22017+2646J,143172.0
22017+2446POU,143173.0
22017+2446POU,143173.0
22017+2403POU,143174.0
22017-0925JNN,143176.0
22017-5119WIS,143179.0
22018+4918BKO,143181.0
22018+4918FYM,143182.0
22018+4918FYM,143182.0
22018+1628YSC,143187.0
22018-0952RST,143188.0
22018-2907RST,143190.0
22018-6641TDT,143191.0
22019+5506HJ,143192.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506ABH,143194.0
22019+5506HJ,143204.0
22020+1058HDS,143220.0
22020-3933TDT,143222.0
22021+5800TRN,143226.0
22021+4421MET,143227.0
22021+4223HDS,143231.0
22021+4223HDS,143231.0
22022+6436TDS,143235.0
22022+4531TDT,143236.0
22022+4510TDT,143237.0
22025+2612A,143254.0
22025+2348POU,143255.0
22025-1858TDT,143256.0
22025-7719SHY,143259.0
22026+5509TDT,143263.0
22026+3754RAO,143264.0
22026+2514POU,143265.0
22026+2514POU,143265.0
22027+4415TDT,143267.0
22027+4048TDT,143269.0
22027+2434POU,143271.0
22027+1939TDS,143273.0
22027+1118LDS,143274.0
22027+1118LDS,143274.0
22028+4843TDT,143281.0
22028-0045RST,143286.0
22028-0045RST,143286.0
22029+5512STI,143291.0
22029+4439BU,143293.0
22029+3624SEI,143298.0
22029+1547HDS,143302.0
22029+1511BPM,143303.0
22029+1511BPM,143303.0
22029-0509TDT,143305.0
22030+5353TDT,143309.0
22030+5131ES,143310.0
22030+3659ALI,143311.0
22031+6214STI,143312.0
22031+6214STI,143312.0
22032+3804ES,143321.0
22032+2701TDT,143323.0
22032-0113OSO,143328.0
22033+5944STI,143332.0
22033+4913TDT,143334.0
22034+3634DAM,143340.0
22034+2335POU,143343.0
22034-5647SOZ,143344.0
22034-5647SOZ,143344.0
22034-5647VLK,143345.0
22034-5647VLK,143345.0
22035+4841LMP,143348.0
22035+4534SAN,143349.0
22035+4534LMP,143350.0
22035+4534LMP,143350.0
22035+3218TDT,143352.0
22035+0652HJ,143353.0
22035+0340JNN,143355.0
22035-0728OCC,143357.0
22036+6331HDS,143359.0
22036+5004TDT,143360.0
22037+5803TDT,143368.0
22037+5313HDS,143369.0
22037+5313HDS,143369.0
22037+4946GRF,143370.0
22037+3958TDT,143372.0
22037-6953UC,143377.0
22038+6551MLB,143379.0
22038+6438MCA,143380.0
22038+0100RST,143384.0
22038-0248HO,143385.0
22038-0248HO,143385.0
22039+5949HDS,143389.0
22039+5949STT,143390.0
22039-0752RST,143402.0
22039-6035TDT,143408.0
22039-6257RST,143409.0
22039-6257RST,143409.0
22040-6955LDS,143413.0
22041+4437LYS,143416.0
22041+3837TDT,143418.0
22041+3546HDS,143419.0
22041+3546HDS,143419.0
22041-2022SHN,143423.0
22042+3804FYM,143433.0
22042+3507SEI,143435.0
22042+2356POU,143436.0
22043+7311A,143439.0
22043+4906TDT,143441.0
22043+3806CVE,143442.0
22043+3806CVE,143442.0
22043+3804CVE,143443.0
22043+3804CVE,143443.0
22043-4259TDT,143455.0
22044+5254TDT,143457.0
22044+3343COU,143459.0
22044+2414POU,143461.0
22044+2023LDS,143462.0
22045+6319TDT,143467.0
22045+5711STI,143468.0
22045+5711MRI,143469.0
22045+5239HU,143470.0
22045+4453DYL,143471.0
22045+1551BU,143475.0
22045+1551BU,143475.0
22045+1551BU,143475.0
22045+1551BU,143475.0
22045-4641TDT,143481.0
22045-5232RST,143482.0
22045-7103HJ,143483.0
22046+4624BRT,143485.0
22046+3256HJ,143487.0
22046+1615TDT,143488.0
22046+1122OSO,143489.0
22047+5649MLB,143492.0
22047+4440DYL,143493.0
22047+4440DYL,143493.0
22047-3250SKF,143499.0
22047-3839B,143500.0
22048+6822MLB,143503.0
22048+6539HU,143505.0
22048+5125HJ,143507.0
22048+3637ALI,143509.0
22048+2523POU,143511.0
22049+6100BU,143515.0
22049-2104DON,143521.0
22049-2528RST,143522.0
22050+5557RAO,143524.0
22050+3609SEI,143527.0
22050+1223BPM,143528.0
22050+0838OSO,143531.0
22051+6217TRN,143538.0
22051+6109STI,143541.0
22051+5142HDS,143542.0
22051+4805HDS,143543.0
22051+4805HDS,143543.0
22051+4225TDT,143545.0
22051+2405POU,143547.0
22051-0313SCA,143550.0
22051-3511SKF,143551.0
22052+6335HDS,143554.0
22052+6305BU,143555.0
22052+5502STI,143556.0
22052+5502STI,143556.0
22052+5502STI,143556.0
22052+4403HJ,143558.0
22052+4131TDT,143560.0
22052+4131TDT,143560.0
22052+2952A,143561.0
22053+5036TDT,143566.0
22053+4629HJ,143567.0
22053+4458DYL,143568.0
22053+4458DYL,143568.0
22054+3858A,143576.0
22055+6322STI,143578.0
22055+5606STI,143580.0
22055+4735TDT,143583.0
22055+2441POU,143586.0
22055+0545YSC,143587.0
22055-4534KPP,143588.0
22056+3620TOB,143591.0
22056-5858B,143595.0
22057+6840TDT,143597.0
22057+5531STI,143600.0
22057+5520STI,143601.0
22057+5520FYM,143602.0
22057+5520FYM,143602.0
22057+4121HDS,143605.0
22057+3521PRU,143606.0
22057+3156HJ,143607.0
22057+2330POU,143609.0
22057+1312TDT,143610.0
22057+0147STT,143611.0
22057-6941TDT,143614.0
22058+5507FYM,143616.0
22058+5506STI,143617.0
22058+3618SEI,143618.0
22058+0452STF,143621.0
22058-0019SKF,143623.0
22059+3803TDT,143627.0
22059+3330PLT,143628.0
22059+3330PLT,143628.0
22059+2845TDT,143629.0
22059-1155WNO,143630.0
22059-1155WNO,143630.0
22059-1806HJ,143631.0
22059-7743HJ,143633.0
22060+0813YSC,143637.0
22061+6048TDT,143640.0
22061+4456LYS,143642.0
22061+4324HDS,143643.0
22061+1623BPM,143647.0
22061-0521TOK,143648.0
22062+8240MLR,143649.0
22062+5518TDT,143650.0
22062+5518TDT,143650.0
22062+4229TDT,143651.0
22063+4511DYL,143655.0
22063+4412LYS,143656.0
22063+3938COU,143657.0
22064+5518TDT,143663.0
22064+2348POU,143666.0
22064-2047CLO,143668.0
22065+6057TDT,143673.0
22066+6754MLB,143677.0
22066+5346HJ,143680.0
22066+4816ES,143681.0
22066+2427POU,143685.0
22066+1416HEI,143686.0
22067+6534HDS,143691.0
22067+2819HO,143692.0
22067+1309CHE,143695.0
22067-2026SHN,143697.0
22068+6828TDT,143700.0
22068+4255TDT,143701.0
22068+3435ES,143702.0
22068+1444BPM,143704.0
22069+6405WYL,143706.0
22069+4830TDT,143707.0
22069+2434TDT,143712.0
22069+2357POU,143713.0
22069+2357POU,143713.0
22069+1313BPM,143715.0
22069-2937LSC,143716.0
22069-4616UC,143717.0
22069-4616UC,143717.0
22070+5930OSO,143719.0
22070+4559COU,143723.0
22070+2735MLB,143726.0
22070+2521PTI,143727.0
22071+6024TDT,143730.0
22071+5440STI,143731.0
22071+5411TDT,143732.0
22071+5411TDT,143732.0
22071+3431HO,143734.0
22072-6447TDT,143742.0
22073+3842MLB,143743.0
22073+3259TDT,143745.0
22073+3259TDT,143745.0
22074+6302TDT,143752.0
22074+4523DYL,143753.0
22074+3746ALI,143756.0
22075+5631HDS,143760.0
22075+3841MLB,143763.0
22075+2538A,143765.0
22075-3026LDS,143769.0
22075-4346DON,143770.0
22075-4346DON,143770.0
22075-6132TDT,143772.0
22076-0650RAO,143776.0
22077+5510STI,143779.0
22077+5020COU,143780.0
22077+5011TDT,143781.0
22077+2622COU,143784.0
22077+0913HJ,143786.0
22077-2546RST,143788.0
22077-5107LDS,143790.0
22078+5333MLR,143793.0
22078+5143TDT,143794.0
22078+3737HDS,143795.0
22078+3737FYM,143796.0
22078+3731ALI,143797.0
22078+2404POU,143798.0
22079+4616TDT,143800.0
22079+2454POU,143801.0
22079-1658HU,143802.0
22079-1658HU,143802.0
22080+6938MLR,143804.0
22080+6405HJ,143805.0
22080+6107STF,143806.0
22080+6100HDS,143807.0
22080+6100HDS,143807.0
22080+5635HDS,143808.0
22081+3954MLB,143813.0
22081+1322HJ,143816.0
22081-0757OCC,143818.0
22082+7438MLR,143819.0
22082+7438MLR,143819.0
22082+4126TDT,143820.0
22082+3723J,143821.0
22082+2921ALP,143822.0
22082+2921ALP,143822.0
22082+2416BKO,143824.0
22082+1645BPM,143825.0
22082-4658RST,143827.0
22083+6054STI,143829.0
22083+5856STI,143830.0
22083+4948BU,143831.0
22083+2409HDS,143834.0
22083-3551JSP,143837.0
22084+6105ES,143838.0
22084-4403HDS,143848.0
22085+3833TDT,143851.0
22086+5917FYM,143864.0
22086+5917FYM,143869.0
22086+5917FYM,143869.0
22086+5225ES,143871.0
22086+0048RST,143875.0
22087+4545YSC,143881.0
22087+2502POU,143883.0
22087+2342BKO,143884.0
22087-2141TDT,143885.0
22088+5258ES,143888.0
22088+4915TDS,143889.0
22088-2546SEE,143896.0
22089+5442STI,143897.0
22089+2347POU,143898.0
22089+2347POU,143898.0
22089+1944TDT,143900.0
22089+1202CHE,143902.0
22089-0200LDS,143903.0
22090+5103FAL,143906.0
22090+4745TDT,143907.0
22090+4745TDT,143907.0
22090+1839TDT,143909.0
22091+5732STI,143918.0
22091+5014COU,143920.0
22091+4500DYL,143921.0
22091+3838ALI,143922.0
22091+3838ALI,143922.0
22091+2811MLB,143923.0
22091+2259HDS,143925.0
22092+3310BU,143935.0
22092+2510POU,143940.0
22092-4818TDT,143945.0
22093+5804MLR,143947.0
22093+4451SCA,143954.0
22093+2453POU,143957.0
22093+1800MMA,143958.0
22093+1800MMA,143958.0
22093+1142OSO,143959.0
22093-6857TDT,143962.0
22094+4753TDT,143964.0
22094+4257TDT,143965.0
22094+3508RAO,143966.0
22095+7852HU,143973.0
22095+5409TDT,143974.0
22095-0434HJ,143976.0
22095-0733TNN,143977.0
22096+4712TDT,143980.0
22096+3641ALI,143982.0
22096+2425POU,143984.0
22096+2404POU,143985.0
22096+2404POU,143985.0
22096-4305TDT,143987.0
22097+5819TDT,143989.0
22097+5239HEI,143991.0
22097-6319TDT,143995.0
22098+3423TDT,143996.0
22099+6201TDT,143999.0
22099+5533STI,144000.0
22100+3343GYL,144007.0
22100+2515POU,144010.0
22100+2308COU,144011.0
22100+2308COU,144011.0
22100+2203COU,144012.0
22100-4147B,144018.0
22101+6302STI,144019.0
22101+5443MLR,144020.0
22101+5443MLR,144020.0
22101+4911TDT,144021.0
22101+4911TDT,144021.0
22101+4124TDT,144022.0
22101+3221HO,144023.0
22101-7011LDS,144025.0
22102+6811MLB,144026.0
22102+6811MLB,144026.0
22102+6811MLR,144027.0
22102+6811MLR,144027.0
22103+6812MLB,144035.0
22103+4758ES,144036.0
22103+4758ES,144049.0
22103+4041TDT,144050.0
22103+4041TDT,144050.0
22103+3833ALI,144051.0
22103+3833ALI,144051.0
22103+3403TDT,144052.0
